iso_code,country,year,co2,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,other_industry_co2,other_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp,rank
MMR,Myanmar,2015,22.109,0.42,,0.377,0.007,0.927,0.018,0.018,0,10.847,0.206,9.939,0.189,,,36.73,5.939,0.083,0.197,,,,456.233,9.474,36.953,5.203,118.62,285.983,,,0.06,0.03,0.01,0,0.16,0.08,,0.03,0.03,0.01,0.03,0.06,0.05,,227.79,4.324,104.97,1.993,73.18,1.389,26.35,0.5,52680724,2.66E+11,112.26,2130.948,0.423,203
CIV,Cote d'Ivoire,2015,9.405,0.405,5.066,,,,,,,3.858,0.166,5.547,0.239,,,-3.42,-0.333,0.114,0.186,14.472,0.623,0.175,279.472,,,,55.298,224.174,,53.86,0.03,,,,0.06,0.05,,0.02,,,,0.03,0.04,,48.1,2.071,21.46,0.924,6.29,0.271,3.1,0.133,23226148,82779693056,50.537,2175.857,0.61,204
KEN,Kenya,2015,16.301,0.34,9.181,2.462,0.051,1.322,0.028,,,,,12.517,0.261,,,18.36,2.528,0.112,0.182,25.482,0.532,0.174,381.04,38.494,18.217,,,324.329,,56.32,0.05,0.17,0.01,,,0.11,,0.03,0.11,0,,,0.06,,82.31,1.719,73.99,1.545,37.92,0.792,17.63,0.368,47878339,1.46E+11,89.318,1865.517,0.611,205
CMR,Cameroon,2015,7.746,0.332,2.511,0.62,0.027,,,,,0.942,0.04,6.184,0.265,,,13.09,0.896,0.115,0.178,10.257,0.44,0.152,177.359,12.078,,,5.892,159.126,,32.42,0.02,0.04,,,0.01,0.05,,0.01,0.03,,,0,0.03,,121.47,5.214,87.3,3.747,14.85,0.637,62.85,2.698,23298376,67430903808,43.553,1869.337,0.646,206
ZMB,Zambia,2015,5.098,0.321,3.686,0.697,0.044,0.484,0.03,,,,,3.917,0.247,,,4.54,0.221,0.093,0.101,8.784,0.553,0.16,214.878,11.569,107.284,,,96.026,,72.3,0.01,0.05,0,,,0.03,,0.01,0.03,0.01,,,0.02,,94.32,5.94,38.84,2.446,28.85,1.817,27.11,1.707,15879370,54980182016,50.614,3187.427,0.921,207
LBR,Liberia,2015,1.204,0.269,,0.115,0.026,,,,,,,1.088,0.243,,,1.02,0.012,0.312,0.248,,,,46.74,1.798,,,,44.943,,,0,0.01,,,,0.01,,0,0.01,,,,0.01,,23.19,5.185,8.91,1.992,6.44,1.44,1.83,0.409,4472229,3857900032,4.862,1087.209,1.26,208
TGO,Togo,2015,1.866,0.255,5.051,0.814,0.111,,,,,0.073,0.01,0.978,0.134,,,21,0.324,0.18,0.301,6.917,0.944,0.668,54.825,15.998,,,0.234,38.593,,270.72,0.01,0.06,,,0,0.01,,0,0.05,,,0,0.01,,8.74,1.193,7.79,1.064,3.47,0.474,1.88,0.257,7323162,10346240000,6.2,846.691,0.599,209
NPL,Nepal,2015,6.817,0.252,5.741,1.492,0.055,2.113,0.078,,,,,3.212,0.119,,,-10.2,-0.775,0.097,0.252,12.558,0.465,0.178,96.862,9.127,23.825,,,63.91,,84.22,0.02,0.1,0.01,,,0.03,,0.01,0.03,0,,,0.01,,46.82,1.733,43.67,1.617,29.49,1.092,7.8,0.289,27015033,70404489216,27.033,1000.671,0.384,210
GMB,Gambia,2015,0.524,0.251,,,,,,,,0.004,0.002,0.52,0.249,,,2.14,0.011,0.149,0.226,,,,11.311,,,,0.051,11.259,,,0,,,,0,0,,0,,,,0,0,,3.15,1.51,2.62,1.256,1.62,0.777,0.39,0.187,2085860,3514848000,2.318,1111.369,0.66,211
HTI,Haiti,2015,2.661,0.249,,0.078,0.007,,,,,,,2.583,0.242,,,-1.63,-0.044,0.149,0.196,,,,60.552,3.903,,,,55.704,,,0.01,0.01,,,,0.02,,0,0.01,,,,0.01,,10.34,0.967,9.68,0.905,4.59,0.429,1.58,0.148,10695540,17862467584,13.57,1268.785,0.76,212
,Low-income countries,2015,145.489,0.249,-82.186,11.308,0.019,25.472,0.044,0.557,0.001,11.982,0.02,96.169,0.165,,,-10.64,-17.321,0.184,0.193,63.303,0.108,0.08,8892.326,358.691,4658.475,85.716,293.642,3495.801,,-56.49,0.41,0.79,0.17,0.15,0.18,0.81,,0.59,1.01,0.65,0.55,0.14,0.66,,,,,,,,,,,,,,,212
MOZ,Mozambique,2015,6.304,0.233,9.748,0.614,0.023,0.429,0.016,,,1.741,0.064,3.519,0.13,,,-20.19,-1.595,0.238,0.074,16.052,0.594,0.606,139.865,10.32,43.774,,4.589,81.181,,154.64,0.02,0.04,0,,0.03,0.03,,0.01,0.03,0.01,,0,0.02,,98.9,3.657,32.91,1.217,25.87,0.957,21.11,0.781,27042001,26497042432,84.931,3140.712,3.205,214
COM,Comoros,2015,0.18,0.231,,,,,,,,,,0.18,0.231,,,11.36,0.018,0.136,0.237,,,,3.961,,,,,3.961,,,0,,,,,0,,0,,,,,0,,0.57,0.733,0.51,0.656,0.27,0.347,0.05,0.064,777435,1324576000,0.757,973.438,0.571,215
AFG,Afghanistan,2015,7.904,0.23,,0.041,0.001,2.843,0.083,,,0.282,0.008,4.738,0.138,,,1.67,0.13,0.126,0.214,,,,146.593,2.228,35.191,,18.617,84.6,,,0.02,0,0.02,,0,0.04,,0.01,0.01,0,,0.01,0.02,,93.48,2.716,93.73,2.724,76.59,2.226,8.59,0.25,34413603,62783393792,37.012,1075.505,0.59,216
GIN,Guinea,2015,2.451,0.214,0,,,,,,,,,2.451,0.214,,,13.2,0.286,0.164,0.18,2.451,0.214,0.164,69.455,,,,,69.455,,0,0.01,,,,,0.02,,0,,,,,0.01,,37.1,3.245,25.68,2.246,16.31,1.427,6.12,0.535,11432096,14900875264,13.617,1191.098,0.914,217
TZA,Tanzania,2015,10.639,0.207,8.8,1.215,0.024,0.682,0.013,0.004,0,1.674,0.032,7.064,0.137,,,7.46,0.738,0.08,0.203,19.439,0.378,0.146,186.79,16.709,5.341,0.051,15.42,149.269,,82.72,0.03,0.08,0,0,0.02,0.06,,0.01,0.05,0,0,0.01,0.03,,164.65,3.198,103.82,2.017,65.67,1.276,34.88,0.678,51482638,1.33E+11,52.438,1018.55,0.394,218
ERI,Eritrea,2015,0.634,0.19,,0.077,0.023,,,,,,,0.557,0.167,,,0.48,0.003,,0.269,,,,14.187,0.788,,,,13.399,,,0,0.01,,,,0,,0,0,,,,0,,7.52,2.25,7.14,2.136,3.64,1.089,2.8,0.838,3342818,,2.356,704.796,,219
MLI,Mali,2015,3.271,0.188,,0.244,0.014,,,,,,,3.026,0.174,,,5.54,0.172,0.138,0.19,,,,45.718,0.976,,,,44.741,,,0.01,0.02,,,,0.03,,0,0,,,,0.01,,36.67,2.103,36.67,2.103,20.25,1.161,12.26,0.703,17438772,23621842944,17.258,989.608,0.731,220
BFA,Burkina Faso,2015,3.297,0.182,1.095,0.102,0.006,,,,,,,3.195,0.176,,,13.24,0.385,0.126,0.21,4.392,0.242,0.167,44.396,1.846,,,,42.55,,33.21,0.01,0.01,,,,0.03,,0,0.01,,,,0.01,,34.11,1.883,28.24,1.559,14.69,0.811,9.31,0.514,18110616,26236008448,15.682,865.879,0.598,221
SSD,South Sudan,2015,1.913,0.178,,,,,,,,,,1.913,0.178,,,25.48,0.388,,0.239,,,,31.282,,,,,31.173,,,0.01,,,,,0.02,,0,,,,,0.01,,64.74,6.042,57.41,5.358,33.58,3.134,22.58,2.107,10715657,,8.004,746.928,,222
GNB,Guinea-Bissau,2015,0.278,0.16,,,,,,,,,,0.278,0.16,,,7.04,0.018,0.117,0.17,,,,8.574,,,,,8.574,,,0,,,,,0,,0,,,,,0,,4.59,2.642,2.62,1.508,1.65,0.95,1.05,0.604,1737207,2372699648,1.637,942.117,0.69,223
MDG,Madagascar,2015,3.231,0.133,1.422,0.058,0.002,1.052,0.043,,,,,2.121,0.088,,,2.2,0.07,0.1,0.192,4.654,0.192,0.144,77.499,1.918,6.909,,,68.672,,44.02,0.01,0,0.01,,,0.02,,0.01,0.01,0,,,0.01,,41.14,1.698,30,1.238,17.77,0.733,9.22,0.38,24234080,32385245184,16.818,693.967,0.519,224
ETH,Ethiopia,2015,12.694,0.126,5.345,2.906,0.029,1.092,0.011,,,,,8.696,0.086,,,5.63,0.677,0.083,0.173,18.038,0.179,0.118,181.801,19.306,4.652,,,157.843,,42.11,0.04,0.2,0.01,,,0.07,,0.01,0.05,0,,,0.03,,193.58,1.92,161.09,1.598,98.95,0.981,49.66,0.492,100835453,1.52E+11,73.316,727.089,0.481,225
SLE,Sierra Leone,2015,0.876,0.122,,,,,,,,,,0.876,0.122,,,-21.12,-0.234,0.095,0.202,,,,31.488,,,,,30.624,,,0,,,,,0.01,,0,,,,,0.01,,11.23,1.566,7.46,1.04,4.79,0.668,2.04,0.284,7171909,9188877312,4.335,604.434,0.472,226
UGA,Uganda,2015,4.526,0.118,2.513,0.349,0.009,,,,,,,4.177,0.109,,,10.66,0.436,0.062,0.168,7.039,0.184,0.096,79.32,5.629,,,,73.69,,55.53,0.01,0.02,,,,0.04,,0.01,0.02,,,,0.01,,66.07,1.728,50.19,1.313,31.01,0.811,14.35,0.375,38225447,73613877248,26.908,703.938,0.366,227
NER,Niger,2015,2.035,0.102,,0.02,0.001,0.326,0.016,,,,,1.689,0.084,,,-1.91,-0.04,0.118,0.197,,,,37.047,0.791,10.17,,,26.086,,,0.01,0,0,,,0.01,,0,0,0,,,0,,40.84,2.042,39.61,1.98,26.52,1.326,10.62,0.531,20001663,17307856896,10.346,517.249,0.598,228
RWA,Rwanda,2015,0.919,0.081,0,0.065,0.006,,,,,0.011,0.001,0.843,0.074,,,11.12,0.092,0.049,0.181,0.919,0.081,0.049,23.235,0.871,,,0.055,22.276,,0,0,0,,,0,0.01,,0,0,,,0,0,,7.85,0.69,6.07,0.534,2.93,0.258,2.05,0.18,11369066,18832035840,5.079,446.723,0.27,229
MWI,Malawi,2015,1.12,0.067,1.721,0.108,0.006,0.227,0.014,,,,,0.784,0.047,,,9.71,0.099,0.054,0.116,2.841,0.17,0.138,43.477,2.898,11.25,,,29.329,,153.74,0,0.01,0,,,0.01,,0,0.01,0,,,0.01,,24.41,1.458,15.82,0.945,10.26,0.613,4.23,0.253,16745305,20572940288,9.63,575.088,0.468,230
TCD,Chad,2015,0.697,0.049,,0.077,0.006,,,,,,,0.619,0.044,,,-29.61,-0.293,0.021,0.166,,,,21.047,0.279,,,,20.768,,,0,0.01,,,,0.01,,0,0,,,,0,,97.44,6.905,70.56,5,47.88,3.393,22.17,1.571,14110971,32955875328,4.194,297.224,0.127,231
SOM,Somalia,2015,0.63,0.046,,,,,,,,,,0.63,0.046,,,0,0,,0.178,,,,29.75,,,,,29.645,,,0,,,,,0.01,,0,,,,,0.01,,44.46,3.222,27.11,1.965,19.49,1.413,6.74,0.489,13797204,,3.545,256.924,,232
CAF,Central African Republic,2015,0.18,0.04,,,,,,,,,,0.18,0.04,,,44.12,0.055,0.058,0.126,,,,9.512,,,,,9.512,,,0,,,,,0,,0,,,,,0,,83.31,18.541,53.48,11.903,29.83,6.639,39.17,8.718,4493171,3105792000,1.431,318.564,0.461,233
BDI,Burundi,2015,0.391,0.038,,0.039,0.004,0.007,0.001,,,,,0.345,0.034,,,4.25,0.016,0.053,0.188,,,,10.074,0.145,0.546,,,9.382,,,0,0,0,,,0,,0,0,0,,,0,,2.94,0.289,4.35,0.428,1.69,0.166,1.94,0.191,10160034,7340438016,2.078,204.569,0.283,234
COD,Democratic Republic of Congo,2015,2.793,0.037,,0.155,0.002,,,,,0.004,0,2.634,0.035,,,-39.69,-1.838,0.039,0.076,,,,180.75,11.411,,,0.249,123.16,,,0.01,0.01,,,0,0.02,,0.01,0.03,,,0,0.02,,685.35,8.989,57.98,0.76,49.81,0.653,29.72,0.39,76244532,72089763840,36.581,479.788,0.507,235
ATA,Antarctica,2015,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,,,#N/A
CXR,Christmas Island,2015,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
,EU-27,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3046.38,6.881,3621.54,8.181,408.04,0.922,218.42,0.493,,,,,,#N/A
,French Equatorial Africa,2015,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
,French West Africa,2015,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
,International transport,2015,1171.701,,,,,,,,,,,1171.701,,,,3.81,43.009,,,,,,36298.146,,,,,36298.146,,,3.3,,,,,9.86,,2.39,,,,,6.81,,,,,,,,,,,,,,,#N/A
OWID_KOS,Kosovo,2015,8.339,,,0.231,,6.155,,,,,,1.954,,,,17.02,1.213,,0.302,,,,63.545,1.587,48.497,,,13.462,,,0.02,0.02,0.04,,,0.02,,0,0,0.01,,,0,,,,,,,,,,,,27.657,,,#N/A
,Kuwaiti Oil Fires,2015,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
,Leeward Islands,2015,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
,Panama Canal Zone,2015,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A
PRI,Puerto Rico,2015,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3381512,1.23E+11,93.451,27635.926,0.76,#N/A
,Ryukyu Islands,2015,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,St. Kitts-Nevis-Anguilla,2015,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
