iso_code,country,year,co2,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,other_industry_co2,other_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp,rank
DJI,Djibouti,2016,0.4,0.43,,0.07,0.075,,,,,,,0.33,0.355,,,-10.65,-0.048,0.154,0.131,,,,17.364,0.264,,,,17.1,,,0,0,,,,0,,0,0,,,,0,,1.47,1.582,1.47,1.582,0.68,0.732,0.27,0.291,929117,2595207936,3.04,3271.459,1.171,202
TLS,Timor,2016,0.495,0.406,,,,,,,,,,0.495,0.406,,,-17.68,-0.106,,0.237,,,,4.485,,,,,4.198,,,0,,,,,0,,0,,,,,0,,7.23,5.93,6.77,5.552,5.79,4.749,0.28,0.23,1219289,,2.088,1712.1,,203
YEM,Yemen,2016,10.427,0.384,,0.838,0.031,0.359,0.013,,,0.986,0.036,8.244,0.303,,,-18.58,-2.379,0.144,0.249,,,,584.931,20.07,3.514,,12.245,549.101,,,0.03,0.06,0,,0.01,0.07,,0.04,0.05,0,,0.01,0.1,,22.74,0.837,22.74,0.837,8.15,0.3,3.36,0.124,27168210,72188813312,41.915,1542.792,0.581,204
NPL,Nepal,2016,9.76,0.358,5.529,1.908,0.07,2.612,0.096,,,,,5.24,0.192,,,43.18,2.943,0.138,0.246,15.289,0.561,0.216,106.622,11.035,26.438,,,69.149,,56.65,0.03,0.13,0.02,,,0.04,,0.01,0.03,0,,,0.01,,52.26,1.917,47.07,1.726,30.79,1.129,9.1,0.334,27263430,70697787392,39.734,1457.398,0.562,205
KEN,Kenya,2016,17.156,0.35,8.94,2.602,0.053,1.304,0.027,,,,,13.25,0.27,,,5.24,0.855,0.11,0.185,26.096,0.532,0.168,398.196,41.096,19.521,,,337.579,,52.11,0.05,0.18,0.01,,,0.11,,0.03,0.11,0,,,0.06,,71.93,1.466,79.55,1.622,40.48,0.825,18.76,0.382,49051531,1.56E+11,92.765,1891.165,0.596,206
ZMB,Zambia,2016,5.659,0.346,3.615,0.775,0.047,0.854,0.052,,,,,4.03,0.246,,,11.01,0.561,0.1,0.119,9.274,0.567,0.164,220.537,12.344,108.138,,,100.056,,63.87,0.02,0.05,0.01,,,0.03,,0.01,0.03,0.01,,,0.02,,93.51,5.715,39.1,2.389,28.18,1.722,26.42,1.615,16363449,56618332160,47.733,2917.035,0.843,207
CMR,Cameroon,2016,7.815,0.327,2.45,1.007,0.042,,,,,1.019,0.043,5.789,0.242,,,0.89,0.069,0.111,0.184,10.265,0.429,0.145,185.174,13.085,,,6.91,164.915,,31.35,0.02,0.07,,,0.01,0.05,,0.01,0.04,,,0,0.03,,122.84,5.134,88.3,3.69,15.13,0.632,63.1,2.637,23926549,70686400512,42.442,1773.832,0.6,208
TGO,Togo,2016,2.306,0.307,4.683,0.814,0.108,,,,,0.015,0.002,1.478,0.197,,,23.62,0.441,0.212,0.256,6.99,0.931,0.644,57.132,16.812,,,0.249,40.071,,203.05,0.01,0.06,,,0,0.01,,0,0.05,,,0,0.01,,9.06,1.206,8.24,1.097,3.38,0.45,1.87,0.249,7509952,10859799552,8.992,1197.379,0.828,209
LBR,Liberia,2016,1.357,0.296,,0.093,0.02,,,,,,,1.264,0.276,,,12.78,0.154,0.358,0.243,,,,48.098,1.891,,,,46.207,,,0,0.01,,,,0.01,,0,0.01,,,,0.01,,22.58,4.923,9.08,1.98,6.1,1.33,1.39,0.303,4586788,3793504000,5.59,1218.745,1.474,210
MOZ,Mozambique,2016,8.155,0.293,9.469,0.948,0.034,0.051,0.002,,,1.535,0.055,5.621,0.202,,,29.36,1.851,0.297,0.094,17.624,0.633,0.642,148.019,11.268,43.825,,6.124,86.802,,116.12,0.02,0.06,0,,0.02,0.05,,0.01,0.03,0.01,,0,0.02,,107.78,3.873,31.91,1.147,26.62,0.957,21.79,0.783,27829930,27447091200,86.522,3108.962,3.152,211
HTI,Haiti,2016,2.983,0.275,,0.078,0.007,,,,,,,2.906,0.268,,,12.12,0.322,0.165,0.212,,,,63.535,3.98,,,,58.609,,,0.01,0.01,,,,0.02,,0,0.01,,,,0.01,,10.53,0.971,9.89,0.912,4.67,0.431,1.6,0.148,10839976,18119806976,14.088,1299.637,0.777,212
COM,Comoros,2016,0.216,0.272,,,,,,,,,,0.216,0.272,,,20.41,0.037,0.16,0.244,,,,4.177,,,,,4.177,,,0,,,,,0,,0,,,,,0,,0.6,0.754,0.54,0.679,0.28,0.352,0.05,0.063,795597,1353090048,0.887,1115.287,0.656,213
,Low-income countries,2016,151.465,0.253,-84.205,12.213,0.02,29.844,0.05,1.114,0.002,9.867,0.016,98.428,0.164,,,4.11,5.977,0.186,0.192,67.26,0.112,0.083,9043.791,370.904,4688.318,86.83,303.509,3594.229,,-55.59,0.43,0.83,0.21,0.29,0.14,0.82,,0.58,1.01,0.64,0.54,0.14,0.66,,,,,,,,,,,,,,,214
GMB,Gambia,2016,0.531,0.247,,,,,,,,0.004,0.002,0.528,0.246,,,1.4,0.007,0.148,0.227,,,,11.842,,,,0.055,11.787,,,0,,,,0,0,,0,,,,0,0,,3.19,1.484,2.66,1.238,1.64,0.763,0.39,0.181,2149134,3593880064,2.337,1087.339,0.65,215
GIN,Guinea,2016,2.744,0.234,0,,,,,,,,,2.744,0.234,,,11.96,0.293,0.172,0.179,2.744,0.234,0.172,72.199,,,,,72.199,,0,0.01,,,,,0.02,,0,,,,,0.01,,40.96,3.489,28.61,2.437,17.53,1.493,7.28,0.62,11738434,15905507328,15.34,1306.841,0.964,216
TZA,Tanzania,2016,10.873,0.205,8.5,1.577,0.03,0.733,0.014,0.004,0,1.59,0.03,6.969,0.131,,,2.2,0.234,0.077,0.189,19.373,0.365,0.136,197.663,18.287,6.074,0.055,17.01,156.238,,78.18,0.03,0.11,0.01,0,0.02,0.06,,0.01,0.05,0,0,0.01,0.03,,176.81,3.333,104.66,1.973,66.34,1.251,34.87,0.657,53049231,1.42E+11,57.596,1085.717,0.406,217
AFG,Afghanistan,2016,6.745,0.191,,0.076,0.002,2.878,0.081,,,0.319,0.009,3.472,0.098,,,-14.67,-1.16,0.105,0.196,,,,153.337,2.304,38.07,,18.936,88.072,,,0.02,0.01,0.02,,0,0.03,,0.01,0.01,0.01,,0.01,0.02,,95.53,2.7,95.37,2.695,78.15,2.209,9.12,0.258,35383028,64297426944,34.458,973.857,0.536,218
ERI,Eritrea,2016,0.645,0.191,,0.077,0.023,,,,,,,0.568,0.168,,,1.73,0.011,,0.269,,,,14.833,0.866,,,,13.967,,,0,0.01,,,,0,,0,0,,,,0,,7.7,2.28,7.25,2.147,3.69,1.093,2.84,0.841,3376558,,2.398,710.244,,219
MLI,Mali,2016,3.329,0.185,,0.244,0.014,,,,,,,3.085,0.172,,,1.79,0.059,0.134,0.153,,,,49.047,1.221,,,,47.826,,,0.01,0.02,,,,0.03,,0,0,,,,0.01,,41.05,2.285,41.04,2.284,22.06,1.228,13.73,0.764,17965448,24912134144,21.815,1214.296,0.876,220
BFA,Burkina Faso,2016,3.381,0.181,1.106,0.116,0.006,,,,,,,3.265,0.175,,,2.55,0.084,0.122,0.224,4.487,0.241,0.162,47.777,1.962,,,,45.815,,32.71,0.01,0.01,,,,0.03,,0,0.01,,,,0.01,,53.75,2.883,29.65,1.59,15.38,0.825,9.83,0.527,18646350,27615414272,15.061,807.72,0.545,221
GNB,Guinea-Bissau,2016,0.304,0.171,,,,,,,,,,0.304,0.171,,,9.21,0.026,0.121,0.178,,,,8.878,,,,,8.878,,,0,,,,,0,,0,,,,,0,,4.37,2.452,2.65,1.487,1.56,0.875,0.9,0.505,1782434,2506111488,1.704,955.954,0.68,222
SSD,South Sudan,2016,1.704,0.157,,,,,,,,,,1.704,0.157,,,-10.92,-0.209,,0.22,,,,32.986,,,,,32.877,,,0,,,,,0.01,,0,,,,,0.01,,68.58,6.331,58.44,5.395,34.4,3.176,23.43,2.163,10832520,,7.728,713.446,,223
ETH,Ethiopia,2016,14.347,0.138,5.184,3.216,0.031,1.4,0.014,,,,,9.732,0.094,,,13.03,1.654,0.087,0.169,19.531,0.188,0.118,196.149,22.522,6.052,,,167.575,,36.13,0.04,0.22,0.01,,,0.08,,0.01,0.06,0,,,0.03,,199.92,1.93,167.19,1.614,101.25,0.977,51.35,0.496,103603461,1.65E+11,84.997,820.406,0.515,224
MDG,Madagascar,2016,3.253,0.131,1.341,0.058,0.002,1.025,0.041,,,,,2.17,0.087,,,0.68,0.022,0.096,0.184,4.594,0.185,0.136,80.752,1.976,7.933,,,70.842,,41.22,0.01,0,0.01,,,0.02,,0.01,0.01,0,,,0.01,,41.83,1.68,31,1.245,18.16,0.729,9.54,0.383,24894370,33738278912,17.631,708.242,0.523,225
SLE,Sierra Leone,2016,0.905,0.124,,,,,,,,,,0.905,0.124,,,3.35,0.029,0.093,0.204,,,,32.393,,,,,31.529,,,0,,,,,0.01,,0,,,,,0.01,,11.03,1.505,7.64,1.042,4.82,0.658,1.77,0.242,7328846,9744760832,4.433,604.84,0.455,226
UGA,Uganda,2016,4.79,0.121,2.45,0.372,0.009,,,,,,,4.419,0.111,,,5.85,0.265,0.062,0.16,7.24,0.183,0.093,84.11,6.001,,,,78.109,,51.14,0.01,0.03,,,,0.04,,0.01,0.02,,,,0.01,,68.72,1.733,52.85,1.333,32.11,0.81,15.09,0.381,39649173,77532053504,29.949,755.354,0.386,227
NER,Niger,2016,2.064,0.099,,0.02,0.001,0.359,0.017,,,,,1.685,0.081,,,1.44,0.029,0.113,0.214,,,,39.111,0.811,10.529,,,27.771,,,0.01,0,0,,,0.01,,0,0,0,,,0.01,,42.57,2.048,41.33,1.988,27.62,1.329,11.19,0.538,20788789,18231308288,9.66,464.654,0.53,228
RWA,Rwanda,2016,1.036,0.089,0,0.127,0.011,,,,,0.055,0.005,0.854,0.073,,,12.76,0.117,0.052,0.196,1.036,0.089,0.052,24.272,0.998,,,0.11,23.13,,0,0,0.01,,,0,0.01,,0,0,,,0,0,,7.71,0.661,6.03,0.517,2.82,0.242,1.98,0.17,11668829,19946534912,5.279,452.381,0.265,229
MWI,Malawi,2016,1.306,0.076,1.707,0.163,0.01,0.216,0.012,,,,,0.928,0.054,,,16.67,0.187,0.062,0.129,3.013,0.175,0.143,44.784,3.061,11.466,,,30.257,,130.66,0,0.01,0,,,0.01,,0,0.01,0,,,0.01,,24.98,1.452,16.19,0.941,10.64,0.618,4.21,0.245,17205253,21039450112,10.148,589.805,0.482,230
TCD,Chad,2016,1.013,0.07,,0.097,0.007,,,,,,,0.916,0.063,,,45.38,0.316,0.032,0.244,,,,22.06,0.376,,,,21.684,,,0,0.01,,,,0.01,,0,0,,,,0,,100.19,6.88,75.22,5.166,51.04,3.505,24.21,1.663,14561658,31254114304,4.158,285.527,0.133,231
BDI,Burundi,2016,0.467,0.045,,0.039,0.004,0.04,0.004,,,,,0.388,0.037,,,19.59,0.077,0.066,0.206,,,,10.541,0.184,0.586,,,9.771,,,0,0,0,,,0,,0,0,0,,,0,,8.25,0.787,4.75,0.453,1.86,0.177,2.09,0.199,10488002,7129464832,2.273,216.684,0.319,232
SOM,Somalia,2016,0.638,0.045,,,,,,,,,,0.638,0.045,,,1.16,0.007,,0.176,,,,30.387,,,,,30.283,,,0,,,,,0.01,,0,,,,,0.01,,44.42,3.131,27.07,1.908,19.49,1.374,6.68,0.471,14185635,,3.627,255.68,,233
CAF,Central African Republic,2016,0.198,0.044,,,,,,,,,,0.198,0.044,,,10.2,0.018,0.061,0.131,,,,9.71,,,,,9.71,,,0,,,,,0,,0,,,,,0,,90.99,20.052,55.82,12.301,33.49,7.38,43.18,9.516,4537683,3243622912,1.507,332.126,0.465,234
COD,Democratic Republic of Congo,2016,2.014,0.026,,0.098,0.001,,,,,,,1.916,0.024,,,-27.88,-0.779,0.027,0.06,,,,182.764,11.509,,,,125.076,,,0.01,0.01,,,,0.02,,0.01,0.03,,,,0.02,,685.22,8.697,57.64,0.732,50.33,0.639,29.72,0.377,78789130,74568654848,33.739,428.22,0.452,235
ATA,Antarctica,2016,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,,,236
CXR,Christmas Island,2016,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237
,EU-27,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3387.97,7.642,3622.33,8.171,403.23,0.91,216.3,0.488,,,,,,238
,French Equatorial Africa,2016,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239
,French West Africa,2016,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240
,International transport,2016,1185.328,,,,,,,,,,,1185.328,,,,1.16,13.626,,,,,,37483.474,,,,,37483.474,,,3.34,,,,,9.91,,2.41,,,,,6.88,,,,,,,,,,,,,,,241
OWID_KOS,Kosovo,2016,8.86,,,0.278,,6.668,,,,,,1.913,,,,6.24,0.52,,0.309,,,,72.404,1.865,55.165,,,15.374,,,0.02,0.02,0.05,,,0.02,,0,0.01,0.01,,,0,,,,,,,,,,,,28.707,,,242
,Kuwaiti Oil Fires,2016,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243
,Leeward Islands,2016,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244
,Panama Canal Zone,2016,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245
PRI,Puerto Rico,2016,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3283121,1.20E+11,87.613,26685.797,0.732,246
,Ryukyu Islands,2016,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,St. Kitts-Nevis-Anguilla,2016,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
