iso_code,country,year,co2,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,other_industry_co2,other_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp,rank
DJI,Djibouti,2017,0.403,0.427,,0.074,0.078,,,,,,,0.33,0.349,,,0.97,0.004,0.147,0.152,,,,17.767,0.337,,,,17.43,,,0,0,,,,0,,0,0,,,,0,,1.46,1.546,1.46,1.546,0.68,0.72,0.27,0.286,944100,2741553152,2.65,2807.053,0.967,202
NPL,Nepal,2017,11.648,0.422,5.367,2.29,0.083,2.997,0.108,,,,,6.361,0.23,,,19.34,1.888,0.152,0.257,17.014,0.616,0.223,118.27,13.325,29.435,,,75.51,,46.08,0.03,0.15,0.02,,,0.05,,0.01,0.03,0,,,0.01,,53.06,1.92,49.58,1.794,30.77,1.114,8.24,0.298,27632682,76399984640,45.385,1642.444,0.594,203
TLS,Timor,2017,0.498,0.401,,,,,,,,,,0.498,0.401,,,0.74,0.004,,0.234,,,,4.983,,,,,4.696,,,0,,,,,0,,0,,,,,0,,6.86,5.518,6.39,5.14,5.52,4.44,0.26,0.209,1243260,,2.129,1712.652,,204
ZMB,Zambia,2017,6.517,0.387,3.173,0.856,0.051,1.902,0.113,,,,,3.759,0.223,,,15.16,0.858,0.111,0.118,9.691,0.575,0.165,227.055,13.2,110.039,,,103.815,,48.69,0.02,0.06,0.01,,,0.03,,0.01,0.03,0.01,,,0.02,,93.87,5.57,39.67,2.354,27.69,1.643,25.82,1.532,16853608,58613563392,55.058,3266.829,0.939,205
YEM,Yemen,2017,9.951,0.358,,0.681,0.024,0.337,0.012,,,1.183,0.042,7.749,0.278,,,-4.56,-0.476,0.145,0.257,,,,594.882,20.751,3.851,,13.429,556.85,,,0.03,0.05,0,,0.02,0.06,,0.04,0.05,0,,0.01,0.1,,21.97,0.789,21.97,0.789,8.21,0.295,3.31,0.119,27834811,68527398912,38.681,1389.66,0.564,206
COM,Comoros,2017,0.267,0.329,,,,,,,,,,0.267,0.329,,,23.73,0.051,0.193,0.235,,,,4.444,,,,,4.444,,,0,,,,,0,,0,,,,,0,,0.64,0.786,0.58,0.713,0.27,0.332,0.05,0.061,813890,1384111232,1.137,1396.728,0.821,207
KEN,Kenya,2017,16.322,0.325,9.519,2.388,0.048,1.227,0.024,,,,,12.707,0.253,,,-4.86,-0.834,0.1,0.173,25.841,0.514,0.158,414.518,43.484,20.748,,,350.285,,58.32,0.05,0.16,0.01,,,0.1,,0.03,0.11,0,,,0.06,,69.13,1.377,76.75,1.528,38.63,0.769,17.53,0.349,50221146,1.63E+11,94.561,1882.895,0.579,208
CMR,Cameroon,2017,7.698,0.313,2.839,1.085,0.044,,,,,1.132,0.046,5.481,0.223,,,-1.49,-0.117,0.105,0.166,10.538,0.429,0.144,192.872,14.17,,,8.042,170.397,,36.88,0.02,0.07,,,0.02,0.05,,0.01,0.04,,,0,0.03,,122.84,5,88.32,3.595,15.15,0.617,63.07,2.567,24566070,73195061248,46.345,1886.53,0.633,209
MOZ,Mozambique,2017,8.323,0.29,9.017,0.911,0.032,0.092,0.003,,,1.396,0.049,5.925,0.207,,,2.06,0.168,0.292,0.096,17.34,0.605,0.609,156.342,12.179,43.917,,7.52,92.726,,108.34,0.02,0.06,0,,0.02,0.05,,0.01,0.03,0.01,,0,0.02,,106.39,3.714,32.41,1.131,25.96,0.906,20.79,0.726,28649007,28473886720,86.986,3036.279,3.055,210
TGO,Togo,2017,2.21,0.287,4.837,0.814,0.106,,,,,,,1.396,0.181,,,-4.18,-0.096,0.196,0.265,7.047,0.915,0.624,59.342,17.626,,,,41.467,,218.83,0.01,0.05,,,,0.01,,0,0.05,,,,0.01,,8.84,1.148,8.01,1.04,3.41,0.443,1.77,0.23,7698476,11293046784,8.336,1082.808,0.738,211
HTI,Haiti,2017,3.104,0.283,,0.078,0.007,,,,,,,3.026,0.276,,,4.05,0.121,0.169,0.222,,,,66.639,4.058,,,,61.636,,,0.01,0.01,,,,0.02,,0,0.01,,,,0.01,,10.54,0.96,9.9,0.901,4.7,0.428,1.59,0.145,10982367,18372038656,13.984,1273.337,0.761,212
GIN,Guinea,2017,3.239,0.268,0,,,,,,,,,3.239,0.268,,,18.02,0.495,0.18,0.21,3.239,0.268,0.18,75.438,,,,,75.438,,0,0.01,,,,,0.03,,0,,,,,0.01,,41.11,3.407,28.81,2.387,17.71,1.468,6.99,0.579,12067516,18022438912,15.438,1279.318,0.857,213
LBR,Liberia,2017,1.232,0.262,,0.11,0.024,,,,,,,1.121,0.238,,,-9.27,-0.126,0.317,0.255,,,,49.329,2.001,,,,47.328,,,0,0.01,,,,0.01,,0,0.01,,,,0.01,,22.52,4.789,9.02,1.918,6.16,1.31,1.39,0.296,4702224,3885372928,4.831,1027.479,1.243,214
,Low-income countries,2017,152.779,0.248,-82.685,12.382,0.02,23.672,0.038,1.858,0.003,9.783,0.016,105.084,0.171,,,0.87,1.314,0.18,0.195,70.094,0.114,0.083,9196.57,383.287,4711.991,88.688,313.292,3699.313,,-54.12,0.43,0.83,0.16,0.44,0.14,0.87,,0.58,1,0.63,0.54,0.14,0.66,,,,,,,,,,,,,,,215
GMB,Gambia,2017,0.535,0.242,,,,,,,,0.004,0.002,0.531,0.24,,,0.69,0.004,0.143,0.225,,,,12.377,,,,0.059,12.318,,,0,,,,0,0,,0,,,,0,0,,3.23,1.459,2.7,1.22,1.66,0.75,0.39,0.176,2213900,3732270080,2.377,1073.659,0.637,216
TZA,Tanzania,2017,11.407,0.209,8.557,1.627,0.03,1.495,0.027,0.004,0,1.484,0.027,6.797,0.124,,,4.91,0.534,0.075,0.217,19.964,0.365,0.132,209.07,19.914,7.569,0.059,18.494,163.034,,75.02,0.03,0.11,0.01,0,0.02,0.06,,0.01,0.05,0,0,0.01,0.03,,175.49,3.211,103.33,1.89,65.37,1.196,33.96,0.621,54660345,1.52E+11,52.476,960.034,0.346,217
ERI,Eritrea,2017,0.704,0.206,,0.081,0.024,,,,,,,0.623,0.182,,,9.12,0.059,,0.265,,,,15.537,0.947,,,,14.59,,,0,0.01,,,,0.01,,0,0,,,,0,,7.78,2.28,7.34,2.151,3.7,1.084,2.86,0.838,3412894,,2.657,778.602,,218
BFA,Burkina Faso,2017,3.938,0.205,1.091,0.116,0.006,,,,,,,3.822,0.199,,,16.47,0.557,0.134,0.226,5.028,0.262,0.172,51.715,2.079,,,,49.636,,27.7,0.01,0.01,,,,0.03,,0,0.01,,,,0.01,,54.66,2.848,30.56,1.592,15.59,0.812,9.86,0.514,19193236,29315420160,17.443,908.817,0.595,219
MLI,Mali,2017,3.534,0.191,,0.244,0.013,,,,,,,3.29,0.178,,,6.16,0.205,0.135,0.149,,,,52.581,1.465,,,,51.116,,,0.01,0.02,,,,0.03,,0,0,,,,0.01,,42.14,2.276,42.14,2.276,22.53,1.217,13.64,0.737,18512429,26166958080,23.786,1284.847,0.909,220
AFG,Afghanistan,2017,6.86,0.189,,0.045,0.001,3.448,0.095,,,0.3,0.008,3.067,0.084,,,1.71,0.115,0.1,0.187,,,,160.197,2.349,41.518,,19.236,91.138,,,0.02,0,0.02,,0,0.03,,0.01,0.01,0.01,,0.01,0.02,,97.45,2.685,97.3,2.681,79.61,2.193,9.45,0.26,36296111,68752801792,36.617,1008.832,0.533,221
GNB,Guinea-Bissau,2017,0.304,0.166,,,,,,,,,,0.304,0.166,,,0,0,0.115,0.22,,,,9.182,,,,,9.182,,,0,,,,,0,,0,,,,,0,,4.39,2.401,2.74,1.499,1.57,0.859,0.88,0.481,1828146,2652453632,1.379,754.374,0.52,222
MDG,Madagascar,2017,4.122,0.161,1.098,0.07,0.003,1.458,0.057,,,,,2.594,0.101,,,26.71,0.869,0.118,0.255,5.22,0.204,0.149,84.874,2.046,9.392,,,73.437,,26.63,0.01,0,0.01,,,0.02,,0.01,0.01,0,,,0.01,,40.56,1.586,29.62,1.158,16.92,0.662,9.15,0.358,25570511,35065204736,16.18,632.775,0.461,223
ETH,Ethiopia,2017,15.238,0.143,5.267,3.487,0.033,1.543,0.014,,,,,10.208,0.096,,,6.21,0.89,0.084,0.177,20.505,0.193,0.113,211.386,26.009,7.595,,,177.783,,34.57,0.04,0.23,0.01,,,0.08,,0.01,0.07,0,,,0.03,,203.35,1.911,170.62,1.604,103.12,0.969,52.38,0.492,106399926,1.82E+11,86.028,808.538,0.473,224
SSD,South Sudan,2017,1.455,0.133,,,,,,,,,,1.455,0.133,,,-14.62,-0.249,,0.215,,,,34.44,,,,,34.331,,,0,,,,,0.01,,0,,,,,0.01,,65.83,6.033,56.02,5.134,33.21,3.044,22.1,2.026,10910774,,6.773,620.734,,225
UGA,Uganda,2017,5.374,0.13,2.239,0.372,0.009,,,,,,,5.001,0.122,,,12.17,0.583,0.066,0.165,7.613,0.185,0.094,89.484,6.373,,,,83.111,,41.67,0.01,0.02,,,,0.04,,0.01,0.02,,,,0.01,,69.83,1.696,53.95,1.311,32.79,0.797,15.36,0.373,41166588,81428807680,32.621,792.414,0.401,226
SLE,Sierra Leone,2017,0.912,0.122,,,,,,,,,,0.912,0.122,,,0.81,0.007,0.09,0.207,,,,33.306,,,,,32.442,,,0,,,,,0.01,,0,,,,,0.01,,10.88,1.453,7.47,0.998,4.77,0.637,1.66,0.222,7488427,10133819392,4.405,588.194,0.435,227
NER,Niger,2017,2.006,0.093,,0.02,0.001,0.326,0.015,,,,,1.66,0.077,,,-2.84,-0.059,0.105,0.213,,,,41.116,0.831,10.855,,,29.431,,,0.01,0,0,,,0.01,,0,0,0,,,0.01,,44.29,2.05,43.05,1.993,28.69,1.328,11.69,0.541,21602388,19142508544,9.402,435.214,0.491,228
RWA,Rwanda,2017,1.05,0.088,0,0.142,0.012,,,,,0.037,0.003,0.872,0.073,,,1.36,0.014,0.05,0.192,1.05,0.088,0.05,25.322,1.14,,,0.146,24.002,,0,0,0.01,,,0,0.01,,0,0,,,0,0,,7.76,0.648,6.09,0.508,2.83,0.236,2,0.167,11980960,21167263744,5.459,455.64,0.258,229
MWI,Malawi,2017,1.364,0.077,1.688,0.082,0.005,0.216,0.012,,,,,1.066,0.06,,,4.42,0.058,0.062,0.131,3.052,0.173,0.14,46.148,3.143,11.682,,,31.323,,123.71,0,0.01,0,,,0.01,,0,0.01,0,,,0.01,,25.4,1.437,16.95,0.959,10.68,0.604,4.38,0.248,17670193,21881028608,10.444,591.069,0.477,230
TCD,Chad,2017,1.036,0.069,,0.116,0.008,,,,,,,0.92,0.061,,,2.27,0.023,0.034,0.154,,,,23.096,0.492,,,,22.603,,,0,0.01,,,,0.01,,0,0,,,,0,,102.15,6.802,77.69,5.174,52.68,3.508,24.47,1.63,15016761,30510266368,6.708,446.692,0.22,231
BDI,Burundi,2017,0.53,0.049,,0.017,0.002,0.022,0.002,,,,,0.491,0.045,,,13.47,0.063,0.072,0.193,,,,11.072,0.202,0.608,,,10.262,,,0,0,0,,,0,,0,0,0,,,0,,8.88,0.82,5.39,0.498,2.13,0.197,2.3,0.212,10827010,7354276864,2.754,254.393,0.375,232
CAF,Central African Republic,2017,0.216,0.047,,,,,,,,,,0.216,0.047,,,9.26,0.018,0.063,0.143,,,,9.926,,,,,9.926,,,0,,,,,0,,0,,,,,0,,86.67,18.858,54.78,11.919,31.39,6.83,40.95,8.91,4596023,3412740608,1.507,327.969,0.442,233
SOM,Somalia,2017,0.638,0.044,,,,,,,,,,0.638,0.044,,,0,0,,0.176,,,,31.025,,,,,30.92,,,0,,,,,0.01,,0,,,,,0.01,,44.27,3.034,26.92,1.845,19.4,1.33,6.6,0.452,14589165,,3.628,248.651,,234
COD,Democratic Republic of Congo,2017,2.474,0.03,,0.349,0.004,,,,,,,2.125,0.026,,,22.83,0.46,0.032,0.068,,,,185.238,11.858,,,,127.201,,,0.01,0.02,,,,0.02,,0.01,0.03,,,,0.02,,686.17,8.43,59.66,0.733,50.87,0.625,29.73,0.365,81398765,77347831808,36.642,450.159,0.474,235
ATA,Antarctica,2017,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,236
CXR,Christmas Island,2017,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237
,EU-27,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3401.95,7.663,3635.65,8.189,400.83,0.903,216.94,0.489,,,,,,238
,French Equatorial Africa,2017,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239
,French West Africa,2017,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240
,International transport,2017,1231.804,,,,,,,,,,,1231.804,,,,3.92,46.477,,,,,,38715.278,,,,,38715.278,,,3.43,,,,,10.15,,2.44,,,,,6.95,,,,,,,,,,,,,,,241
OWID_KOS,Kosovo,2017,8.094,,,0.326,,5.602,,,,,,2.165,,,,-8.64,-0.766,,0.315,,,,80.498,2.191,60.767,,,17.54,,,0.02,0.02,0.04,,,0.02,,0.01,0.01,0.01,,,0,,,,,,,,,,,,25.706,,,242
,Kuwaiti Oil Fires,2017,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243
,Leeward Islands,2017,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244
,Panama Canal Zone,2017,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245
PRI,Puerto Rico,2017,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3163676,1.19E+11,85.22,26936.929,0.717,246
,Ryukyu Islands,2017,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,St. Kitts-Nevis-Anguilla,2017,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
