iso_code,country,year,co2,co2_per_capita,trade_co2,cement_co2,cement_co2_per_capita,coal_co2,coal_co2_per_capita,flaring_co2,flaring_co2_per_capita,gas_co2,gas_co2_per_capita,oil_co2,oil_co2_per_capita,other_industry_co2,other_co2_per_capita,co2_growth_prct,co2_growth_abs,co2_per_gdp,co2_per_unit_energy,consumption_co2,consumption_co2_per_capita,consumption_co2_per_gdp,cumulative_co2,cumulative_cement_co2,cumulative_coal_co2,cumulative_flaring_co2,cumulative_gas_co2,cumulative_oil_co2,cumulative_other_co2,trade_co2_share,share_global_co2,share_global_cement_co2,share_global_coal_co2,share_global_flaring_co2,share_global_gas_co2,share_global_oil_co2,share_global_other_co2,share_global_cumulative_co2,share_global_cumulative_cement_co2,share_global_cumulative_coal_co2,share_global_cumulative_flaring_co2,share_global_cumulative_gas_co2,share_global_cumulative_oil_co2,share_global_cumulative_other_co2,total_ghg,ghg_per_capita,total_ghg_excluding_lucf,ghg_excluding_lucf_per_capita,methane,methane_per_capita,nitrous_oxide,nitrous_oxide_per_capita,population,gdp,primary_energy_consumption,energy_per_capita,energy_per_gdp,rank
ZMB,Zambia,2018,7.313,0.422,2.796,1.066,0.061,2.744,0.158,,,,,3.503,0.202,,,12.21,0.796,0.12,0.118,10.109,0.583,0.166,234.368,14.266,112.784,,,107.318,,38.23,0.02,0.07,0.02,,,0.03,,0.01,0.04,0.01,,,0.02,,93.23,5.373,40.67,2.344,27.37,1.577,24.79,1.429,17351714,60978622464,61.926,3568.883,1.016,202
CIV,Cote d'Ivoire,2018,10.252,0.409,5.201,,,,,,,3.928,0.157,6.324,0.252,,,-13.56,-1.608,0.1,0.179,15.453,0.616,0.151,313.382,,,,68.312,245.069,,50.73,0.03,,,,0.05,0.05,,0.02,,,,0.03,0.04,,49.55,1.977,22.9,0.913,6.56,0.262,3.03,0.121,25069226,1.03E+11,57.178,2280.79,0.557,203
DJI,Djibouti,2018,0.389,0.405,,0.074,0.077,,,,,,,0.315,0.329,,,-3.63,-0.015,0.133,0.14,,,,18.156,0.411,,,,17.745,,,0,0,,,,0,,0,0,,,,0,,1.48,1.543,1.48,1.543,0.69,0.72,0.27,0.282,958923,2913438464,2.787,2906.125,0.957,204
TLS,Timor,2018,0.509,0.402,,,,,,,,,,0.509,0.402,,,2.21,0.011,,0.236,,,,5.492,,,,,5.205,,,0,,,,,0,,0,,,,,0,,6.66,5.252,6.19,4.882,5.28,4.164,0.27,0.213,1267975,,2.159,1702.322,,205
COM,Comoros,2018,0.293,0.352,,,,,,,,,,0.293,0.352,,,9.59,0.026,0.207,0.237,,,,4.738,,,,,4.738,,,0,,,,,0,,0,,,,,0,,0.65,0.781,0.59,0.709,0.27,0.324,0.05,0.06,832322,1416032128,1.237,1486.087,0.873,206
KEN,Kenya,2018,18.016,0.351,9.959,2.184,0.042,1.839,0.036,,,,,13.994,0.272,,,10.38,1.694,0.104,0.175,27.975,0.544,0.161,432.534,45.668,22.587,,,364.279,,55.28,0.05,0.14,0.01,,,0.11,,0.03,0.11,0,,,0.06,,71.21,1.386,78.83,1.534,40.25,0.783,18.33,0.357,51392570,1.74E+11,103.216,2008.375,0.595,207
YEM,Yemen,2018,9.984,0.35,,0.692,0.024,0.33,0.012,,,0.198,0.007,8.765,0.308,,,0.33,0.033,0.145,0.278,,,,604.865,21.443,4.181,,13.627,565.615,,,0.03,0.04,0,,0,0.07,,0.04,0.05,0,,0.01,0.1,,21.76,0.764,21.76,0.764,8.59,0.301,3.43,0.12,28498683,69042724864,35.978,1262.44,0.521,208
CMR,Cameroon,2018,7.932,0.315,3.123,1.124,0.045,,,,,1.487,0.059,5.321,0.211,,,3.03,0.233,0.104,0.168,11.055,0.438,0.145,200.804,15.294,,,9.529,175.718,,39.38,0.02,0.07,,,0.02,0.04,,0.01,0.04,,,0,0.03,,123.33,4.891,89.05,3.531,15.21,0.603,62.98,2.498,25216261,76168241152,47.232,1873.065,0.62,209
HTI,Haiti,2018,3.368,0.303,,0.078,0.007,,,,,,,3.29,0.296,,,8.5,0.264,0.18,0.231,,,,70.007,4.135,,,,64.926,,,0.01,0,,,,0.03,,0,0.01,,,,0.01,,10.56,0.949,9.93,0.893,4.73,0.425,1.6,0.144,11123183,18653679616,14.597,1312.333,0.783,210
GIN,Guinea,2018,3.686,0.297,0,,,,,,,,,3.686,0.297,,,13.8,0.447,0.194,0.262,3.686,0.297,0.194,79.124,,,,,79.124,,0,0.01,,,,,0.03,,0,,,,,0.01,,41.17,3.316,28.89,2.327,17.86,1.439,6.62,0.533,12414292,19045322752,14.088,1134.806,0.74,211
TGO,Togo,2018,2.29,0.29,5.007,0.868,0.11,,,,,0.088,0.011,1.334,0.169,,,3.62,0.08,0.193,0.232,7.297,0.925,0.615,61.632,18.494,,,0.337,42.8,,218.65,0.01,0.06,,,0,0.01,,0,0.05,,,0,0.01,,9.24,1.171,8.42,1.067,3.45,0.437,1.87,0.237,7889095,11866978304,9.878,1252.161,0.832,212
GMB,Gambia,2018,0.542,0.238,,,,,,,,0.004,0.002,0.539,0.236,,,1.37,0.007,0.138,0.227,,,,12.919,,,,0.062,12.857,,,0,,,,0,0,,0,,,,0,0,,3.31,1.452,2.79,1.224,1.7,0.746,0.4,0.175,2280092,3939021824,2.393,1049.498,0.607,213
,Low-income countries,2018,149.16,0.236,-77.145,13.09,0.021,20.224,0.032,1.671,0.003,9.09,0.014,105.085,0.166,,,-2.37,-3.62,0.169,0.185,72.015,0.114,0.082,9345.73,396.377,4732.215,90.358,322.381,3804.398,,-51.72,0.41,0.84,0.14,0.41,0.12,0.86,,0.58,0.99,0.62,0.53,0.14,0.67,,,,,,,,,,,,,,,214
MOZ,Mozambique,2018,6.891,0.234,9.524,0.93,0.032,0.117,0.004,,,1.645,0.056,4.199,0.142,,,-17.2,-1.432,0.234,0.096,16.415,0.556,0.557,163.234,13.109,44.034,,9.165,96.925,,138.2,0.02,0.06,0,,0.02,0.03,,0.01,0.03,0.01,,0,0.02,,110.07,3.732,35.04,1.188,27.48,0.932,22.27,0.755,29496009,29449971712,71.69,2430.49,2.434,215
ERI,Eritrea,2018,0.805,0.233,,0.108,0.031,,,,,,,0.696,0.202,,,14.26,0.1,,0.264,,,,16.342,1.056,,,,15.286,,,0,0.01,,,,0.01,,0,0,,,,0,,7.93,2.297,7.48,2.166,3.73,1.08,2.9,0.84,3452797,,3.045,881.994,,216
LBR,Liberia,2018,1.085,0.225,,0.122,0.025,,,,,,,0.964,0.2,,,-11.88,-0.146,0.276,0.198,,,,50.415,2.123,,,,48.292,,,0,0.01,,,,0.01,,0,0.01,,,,0.01,,22.66,4.702,9.2,1.909,6.23,1.293,1.38,0.286,4818976,3936415744,5.488,1138.872,1.394,217
AFG,Afghanistan,2018,8.345,0.224,,0.057,0.002,3.849,0.104,,,0.293,0.008,4.146,0.112,,,21.65,1.485,0.124,0.199,,,,168.542,2.405,45.366,,19.53,95.284,,,0.02,0,0.03,,0,0.03,,0.01,0.01,0.01,,0.01,0.02,,99.08,2.665,98.92,2.661,81.51,2.193,8.96,0.241,37171922,67594969088,41.989,1129.595,0.621,218
BFA,Burkina Faso,2018,4.301,0.218,1.047,0.12,0.006,,,,,,,4.181,0.212,,,9.22,0.363,0.137,0.224,5.348,0.271,0.171,56.016,2.199,,,,53.817,,24.35,0.01,0.01,,,,0.03,,0,0.01,,,,0.01,,54.96,2.783,30.85,1.562,15.6,0.79,9.85,0.499,19751466,31315025920,19.22,973.072,0.614,219
TZA,Tanzania,2018,11.791,0.209,9.061,1.747,0.031,1.667,0.03,0.004,0,1.425,0.025,6.948,0.123,,,3.37,0.384,0.073,0.21,20.852,0.37,0.129,220.86,21.661,9.235,0.062,19.919,169.983,,76.85,0.03,0.11,0.01,0,0.02,0.06,,0.01,0.05,0,0,0.01,0.03,,175.57,3.118,105.38,1.871,65.57,1.164,33.52,0.595,56313444,1.62E+11,56.194,997.871,0.347,220
MLI,Mali,2018,3.66,0.192,,0.256,0.013,,,,,,,3.404,0.178,,,3.54,0.125,0.133,0.148,,,,56.241,1.72,,,,54.52,,,0.01,0.02,,,,0.03,,0,0,,,,0.01,,43.74,2.293,43.74,2.293,23.29,1.221,13.82,0.724,19077755,27521622016,24.775,1298.649,0.9,221
GNB,Guinea-Bissau,2018,0.311,0.166,,,,,,,,,,0.311,0.166,,,2.41,0.007,0.113,0.225,,,,9.493,,,,,9.493,,,0,,,,,0,,0,,,,,0,,4.44,2.369,2.8,1.494,1.57,0.838,0.91,0.486,1874304,2752462080,1.386,739.262,0.503,222
MDG,Madagascar,2018,4.167,0.159,1.154,0.081,0.003,1.485,0.057,,,,,2.6,0.099,,,1.08,0.045,0.114,0.268,5.321,0.203,0.145,89.041,2.127,10.877,,,76.037,,27.71,0.01,0.01,0.01,,,0.02,,0.01,0.01,0,,,0.01,,41.29,1.572,30.57,1.164,17.75,0.676,9.08,0.346,26262313,36665933824,15.563,592.599,0.424,223
ETH,Ethiopia,2018,16.149,0.148,5.403,3.604,0.033,1.649,0.015,,,,,10.897,0.1,,,5.98,0.911,0.082,0.179,21.552,0.197,0.11,227.536,29.613,9.243,,,188.679,,33.45,0.04,0.23,0.01,,,0.09,,0.01,0.07,0,,,0.03,,204.67,1.874,172.23,1.577,103.46,0.947,52.54,0.481,109224410,1.96E+11,90.238,826.17,0.461,224
UGA,Uganda,2018,5.498,0.129,2.401,0.372,0.009,,,,,,,5.126,0.12,,,2.32,0.125,0.064,0.157,7.9,0.185,0.091,94.982,6.746,,,,88.236,,43.67,0.02,0.02,,,,0.04,,0.01,0.02,,,,0.02,,70.71,1.655,54.87,1.284,33.26,0.778,15.47,0.362,42729032,86584074240,35.101,821.485,0.405,225
SLE,Sierra Leone,2018,0.953,0.124,,,,,,,,,,0.953,0.124,,,4.42,0.04,0.09,0.213,,,,34.258,,,,,33.394,,,0,,,,,0.01,,0,,,,,0.01,,10.57,1.382,7.19,0.94,4.62,0.604,1.43,0.187,7650149,10628815872,4.467,583.847,0.42,226
SSD,South Sudan,2018,1.337,0.122,,,,,,,,,,1.337,0.122,,,-8.06,-0.117,,0.192,,,,35.778,,,,,35.669,,,0,,,,,0.01,,0,,,,,0.01,,68.49,6.24,58.66,5.344,34.62,3.154,23.49,2.14,10975924,,6.967,634.765,,227
RWA,Rwanda,2018,1.142,0.093,0,0.145,0.012,0.007,0.001,,,0.037,0.003,0.953,0.077,,,8.72,0.092,0.05,0.201,1.142,0.093,0.05,26.464,1.285,0.019,,0.183,24.955,,0,0,0.01,0,,0,0.01,,0,0,0,,0,0,,7.82,0.636,6.17,0.502,2.91,0.237,1.96,0.159,12301969,22988918784,5.678,461.556,0.247,228
MWI,Malawi,2018,1.57,0.086,1.783,0.09,0.005,0.234,0.013,,,,,1.246,0.069,,,15.1,0.206,0.07,0.158,3.354,0.185,0.149,47.718,3.233,11.917,,,32.569,,113.58,0,0.01,0,,,0.01,,0,0.01,0,,,0.01,,26.83,1.479,18.32,1.01,11.19,0.617,5.16,0.284,18143215,22574655488,9.955,548.695,0.441,229
NER,Niger,2018,1.863,0.083,,0.02,0.001,0.399,0.018,,,,,1.444,0.064,,,-7.11,-0.143,0.091,0.188,,,,42.98,0.851,11.254,,,30.875,,,0.01,0,0,,,0.01,,0,0,0,,,0.01,,46.3,2.063,45.05,2.007,29.86,1.33,12.25,0.546,22442831,20483442688,9.92,442.025,0.484,230
TCD,Chad,2018,1.044,0.068,,0.136,0.009,,,,,,,0.909,0.059,,,0.81,0.008,0.034,0.147,,,,24.14,0.628,,,,23.512,,,0,0.01,,,,0.01,,0,0,,,,0,,105.06,6.788,80.68,5.213,54.49,3.521,25.46,1.645,15477727,31212918784,7.106,459.13,0.228,231
BDI,Burundi,2018,0.679,0.061,,0.027,0.002,0.018,0.002,,,,,0.634,0.057,,,28.08,0.149,0.093,0.203,,,,11.751,0.229,0.627,,,10.896,,,0,0,0,,,0.01,,0,0,0,,,0,,8.99,0.804,5.52,0.494,2.14,0.191,2.36,0.211,11175379,7314108928,3.342,299.045,0.457,232
CAF,Central African Republic,2018,0.22,0.047,,,,,,,,,,0.22,0.047,,,1.69,0.004,0.061,0.143,,,,10.146,,,,,10.146,,,0,,,,,0,,0,,,,,0,,87.07,18.659,55.68,11.932,31.54,6.759,41.19,8.827,4666375,3581982464,1.541,330.228,0.43,233
SOM,Somalia,2018,0.638,0.042,,,,,,,,,,0.638,0.042,,,0,0,,0.175,,,,31.663,,,,,31.558,,,0,,,,,0.01,,0,,,,,0.01,,44.32,2.953,26.97,1.797,19.43,1.295,6.57,0.438,15008225,,3.641,242.626,,234
COD,Democratic Republic of Congo,2018,2.78,0.033,,0.714,0.008,,,,,,,2.066,0.025,,,12.36,0.306,0.034,0.072,,,,188.018,12.572,,,,129.267,,,0.01,0.05,,,,0.02,,0.01,0.03,,,,0.02,,681.67,8.109,58.7,0.698,48.96,0.582,27.04,0.322,84068092,81846378496,38.77,461.171,0.474,235
ATA,Antarctica,2018,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055,,,236
CXR,Christmas Island,2018,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237
,EU-27,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3333.16,7.498,3567.08,8.024,396.83,0.893,214.15,0.482,,,,,,238
,French Equatorial Africa,2018,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239
,French West Africa,2018,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240
,International transport,2018,1265.263,,,,,,,,,,,1265.263,,,,2.72,33.459,,,,,,39980.541,,,,,39980.541,,,3.45,,,,,10.38,,2.46,,,,,7.02,,,,,,,,,,,,,,,241
OWID_KOS,Kosovo,2018,8.149,,,0.333,,5.665,,,,,,2.151,,,,0.68,0.055,,0.31,,,,88.647,2.525,66.432,,,19.69,,,0.02,0.02,0.04,,,0.02,,0.01,0.01,0.01,,,0,,,,,,,,,,,,26.263,,,242
,Kuwaiti Oil Fires,2018,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243
,Leeward Islands,2018,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244
,Panama Canal Zone,2018,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245
PRI,Puerto Rico,2018,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3039598,1.16E+11,86.928,28598.643,0.752,246
,Ryukyu Islands,2018,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,St. Kitts-Nevis-Anguilla,2018,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
